Order_ID,Order_Date,Customer_ID,Product,category,Quantity,Price,Revenue,Profit,Payment Method,Discount
O1629,01-08-2029,C1619,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0.1
O1630,02-08-2029,C1620,Sofa,Furniture,2,30000,60000,30000,Cash,0
O1631,03-08-2029,C1621,Table,Furniture,1,25000,25000,0,Cash,0.05
O1632,04-08-2029,C1622,Mixer Grinder,Home Appliance,3,5000,15000,10000,Credit,0
O1633,05-08-2029,C1623,AC,Electronics,1,40000,40000,0,Cash,0.05
O1634,06-08-2029,C1624,Chair,Furniture,4,6000,24000,18000,Cash,0
O1635,07-08-2029,C1625,Laptop,Electronics,2,50000,100000,50000,Cash,0.1
O1636,08-08-2029,C1626,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O1637,09-08-2029,C1627,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0.05
O1638,10-08-2029,C1628,Sofa,Furniture,3,30000,90000,60000,Credit,0.1
O1639,11-08-2029,C1629,Chair,Furniture,1,6000,6000,0,Credit,0
O1640,12-08-2029,C1630,Mixer Grinder,Home Appliance,4,5000,20000,15000,Cash,0
O1641,13-08-2029,C1631,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.15
O1642,14-08-2029,C1632,AC,Electronics,2,40000,80000,40000,Cash,0.05
O1643,15-08-2029,C1633,Ceiling Fan,Home Appliance,1,25000,25000,0,Credit,0
O1644,16-08-2029,C1634,Laptop,Electronics,5,50000,250000,200000,Credit,0.1
O1645,17-08-2029,C1635,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0
O1646,18-08-2029,C1636,Sofa,Furniture,4,30000,120000,90000,Cash,0.05
O1647,19-08-2029,C1637,Monitor,Electronics,2,12000,24000,12000,Cash,0
O1648,20-08-2029,C1638,Printer,Electronics,1,8000,8000,0,Credit,0
O1649,21-08-2029,C1639,Mobile,Electronics,1,20000,20000,0,Cash,0.1
O1650,22-08-2029,C1640,Electric Kettle,Home Appliance,3,1800,5400,3600,Cash,0
O1651,23-08-2029,C1641,AC,Electronics,1,40000,40000,0,Cash,0.05
O1652,24-08-2029,C1642,Monitor,Electronics,1,12000,12000,0,Cash,0
O1653,25-08-2029,C1643,Chair,Furniture,1,6000,6000,0,Cash,0.05
O1654,26-08-2029,C1644, AC,Electronics,2,40000,80000,40000,Credit,0
O1655,27-08-2029,C1645,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.1
O1656,28-08-2029,C1646,Laptop,Electronics,4,50000,200000,150000,Cash,0
O1657,29-08-2029,C1647,Sofa,Furniture,1,30000,30000,0,Cash,0.05
O1658,30-08-2029,C1648,Bookshelf Rack,Furniture,4,15000,60000,45000,Credit,0.1
O1659,31-08-2029,C1649,Mobile,Electronics,2,20000,40000,20000,Cash,0
O1660,01-09-2029,C1650,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O1661,02-09-2029,C1651,AC ,Electronics,1,40000,40000,0,Cash,0.15
O1662,03-09-2029,C1652,Mobile,Electronics,4,20000,80000,60000,Cash,0.05
O1663,04-09-2029,C1653,Sofa,Furniture,2,30000,60000,30000,Cash,0
O1664,05-09-2029,C1654,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.1
O1665,06-09-2029,C1655,Chair,Furniture,1,6000,6000,0,Credit,0
O1666,07-09-2029,C1656,Mobile,Electronics,3,20000,60000,40000,Cash,0.05
O1667,08-09-2029,C1657,AC,Electronics,1,40000,40000,0,Cash,0
O1668,09-09-2029,C1658,Printer,Electronics,4,8000,32000,24000,Cash,0
O1669,10-09-2029,C1659,Mixer Grinder,Home Appliance,1,5000,5000,0,Credit,0.1
O1670,11-09-2029,C1660,Bookshelf Rack,Furniture,2,15000,30000,15000,Cash,0
O1671,12-09-2029,C1661,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0.05
O1672,13-09-2029,C1662,Laptop,Electronics,5,50000,250000,200000,Credit,0
O1673,14-09-2029,C1663,Electric Kettle,Home Appliance,1,1800,1800,0,Credit,0.05
O1674,15-09-2029,C1664,Mobile,Electronics,4,20000,80000,60000,Cash,0
O1675,16-09-2029,C1665,Table,Furniture,2,25000,50000,25000,Cash,0.1
O1676,17-09-2029,C1666,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0
O1677,18-09-2029,C1667,Sofa,Furniture,1,30000,30000,0,Credit,0.05
O1678,19-09-2029,C1668,Monitor,Electronics,3,12000,36000,24000,Cash,0.1
O1679,20-09-2029,C1669,Chair,Furniture,1,60000,60000,0,Cash,0
O1680,21-09-2029,C1670,Water Purifier,Home Appliance,3,5500,16500,11000,Cash,0
O1681,22-09-2029,C1671,AC,Electronics,1,40000,40000,0,Cash,0.15
O1682,23-09-2029,C1672,Mobile,Electronics,2,20000,40000,20000,Cash,0.05
O1683,24-09-2029,C1673,Printer,Electronics,1,8000,8000,0,Credit,0
O1684,25-09-2029,C1674,Mixer Grinder,Home Appliance,4,5000,20000,15000,Cash,0.1
O1685,26-09-2029,C1675,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O1686,27-09-2029,C1676,Electric Kettle,Home Appliance,4,1800,7200,5400,Cash,0.05
O1687,28-09-2029,C1677, AC,Electronics,2,40000,80000,40000,Credit,0
O1688,29-09-2029,C1678,Sofa,Furniture,3,30000,90000,60000,Cash,0
O1689,30-09-2029,C1679,Mobile,Electronics,2,20000,40000,20000,Cash,0.1
O1690,01-10-2029,C1680,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0
O1691,02-10-2029,C1681,Chair,Furniture,4,60000,240000,180000,Cash,0.05
O1692,03-10-2029,C1682,Monitor,Electronics,2,12000,24000,12000,Cash,0
O1693,04-10-2029,C1683,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0.05
O1694,05-10-2029,C1684,Bookshelf Rack,Furniture,1,15000,15000,0,Credit,0
O1695,06-10-2029,C1685,Sofa,Furniture,3,30000,90000,60000,Cash,0.1
O1696,07-10-2029,C1686,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0
O1697,08-10-2029,C1687,Printer,Electronics,5,8000,40000,32000,Cash,0.15
O1698,09-10-2029,C1688,AC ,Electronics,1,40000,40000,0,Credit,0.05
O1699,10-10-2029,C1689,Laptop,Electronics,2,50000,100000,50000,Cash,0.05
O1700,11-10-2029,C1690,Mobile,Electronics,1,20000,20000,0,Cash,0.1
O1701,12-10-2029,C1691, Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1702,13-10-2029,C1692, Printer,Electronics,1,8000,8000,0,Cash,0
O1703,14-10-2029,C1693,Table,Furniture,4,25000,100000,75000,Credit,0.15
O1704,15-10-2029,C1694,AC,Electronics,2,40000,80000,40000,Cash,0.05
O1705,16-10-2029,C1695,Sofa,Furniture,5,30000,150000,120000,Cash,0
O1706,17-10-2029,C1696,Monitor,Electronics,1,12000,12000,0,Cash,0.1
O1707,18-10-2029,C1697, Chair,Furniture,3,6000,18000,12000,Credit,0
O1708,19-10-2029,C1698,Ceiling Fan,Home Appliance,1,2500,2500,0,Cash,0.05
O1709,20-10-2029,C1699,Electric Kettle,Home Appliance,5,1800,9000,7200,Cash,0
O1710,21-10-2029,C1700,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1711,22-10-2029,C1701,Printer,Electronics,2,8000,16000,8000,Cash,0.1
O1712,23-10-2029,C1702,AC,Electronics,1,50000,50000,0,Cash,0
O1713,24-10-2029,C1703,Bookshelf Rack,Furniture,3,15000,45000,30000,Credit,0.05
O1714,25-10-2029,C1704,Water Purifier,Home Appliance,1,5500,5500,0,Credit,0
O1715,26-10-2029,C1705,Mobile,Electronics,4,20000,80000,60000,Cash,0.05
O1716,27-10-2029,C1706,Monitor,Electronics,2,12000,24000,12000,Cash,0
O1717,28-10-2029,C1707,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0.1
O1718,29-10-2029,C1708,Sofa,Furniture,1,30000,30000,0,Credit,0
O1719,30-10-2029,C1709,Table,Furniture,3,25000,75000,50000,Credit,0.05
O1720,31-10-2029,C1710,AC,Electronics,1,50000,50000,0,Cash,0.1
O1721,01-11-2029,C1711,Laptop,Electronics,4,50000,200000,150000,Cash,0.15
O1722,02-11-2029,C1712,Mobile,Electronics,1,20000,20000,0,Cash,0.05
O1723,03-11-2029,C1713, Mixer Grinder,Home Appliance,2,5000,10000,5000,Credit,0
O1724,04-11-2029,C1714, Printer,Electronics,1,8000,8000,0,Cash,0.1
O1725,05-11-2029,C1715,Table,Furniture,5,25000,125000,100000,Cash,0
O1726,06-11-2029,C1716,AC,Electronics,1,40000,40000,0,Cash,0.05
O1727,07-11-2029,C1717,Sofa,Furniture,4,30000,120000,90000,Cash,0
O1728,08-11-2029,C1718,Monitor,Electronics,2,12000,24000,12000,Cash,0
O1729,09-11-2029,C1719, Chair,Furniture,1,6000,6000,0,Credit,0.1
O1730,10-11-2029,C1720,Ceiling Fan,Home Appliance,1,2500,2500,0,Cash,0
O1731,11-11-2029,C1721,Electric Kettle,Home Appliance,3,1800,5400,3600,Cash,0.05
O1732,12-11-2029,C1722,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1733,13-11-2029,C1723,Printer,Electronics,1,8000,8000,0,Credit,0.05
O1734,14-11-2029,C1724,AC,Electronics,1,50000,50000,0,Cash,0
O1735,15-11-2029,C1725,Bookshelf Rack,Furniture,2,15000,30000,15000,Cash,0.1
O1736,16-11-2029,C1726,Laptop,Electronics,1,50000,50000,0,Cash,0.05
O1737,17-11-2029,C1727,Mobile,Electronics,4,20000,80000,60000,Cash,0.1
O1738,18-11-2029,C1728, Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1739,19-11-2029,C1729, Printer,Electronics,4,8000,32000,24000,Cash,0
O1740,20-11-2029,C1730,Table,Furniture,2,25000,50000,25000,Credit,0.15
O1741,21-11-2029,C1731,AC,Electronics,1,40000,40000,0,Cash,0.05
O1742,22-11-2029,C1732,Sofa,Furniture,1,30000,30000,0,Cash,0
O1743,23-11-2029,C1733,Monitor,Electronics,3,12000,36000,24000,Cash,0.1
O1744,24-11-2029,C1734, Chair,Furniture,1,6000,6000,0,Credit,0
O1745,25-11-2029,C1735,Ceiling Fan,Home Appliance,5,2500,12500,10000,Cash,0.05
O1746,26-11-2029,C1736,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O1747,27-11-2029,C1737,Mixer Grinder,Home Appliance,2,5000,10000,5000,Cash,0
O1748,28-11-2029,C1738,Printer,Electronics,1,8000,8000,0,Cash,0.1
O1749,29-11-2029,C1739,AC,Electronics,1,50000,50000,0,Credit,0
O1750,30-11-2029,C1740,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0.05
O1751,01-12-2029,C1741,Water Purifier,Home Appliance,4,5500,22000,16500,Cash,0
O1752,02-12-2029,C1742,Mobile,Electronics,2,20000,40000,20000,Cash,0.05
O1753,03-12-2029,C1743,Monitor,Electronics,1,12000,12000,0,Credit,0
O1754,04-12-2029,C1744,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0.1
O1755,05-12-2029,C1745,Sofa,Furniture,3,30000,90000,60000,Cash,0
O1756,06-12-2029,C1746,Table,Furniture,1,25000,25000,0,Cash,0.05
O1757,07-12-2029,C1747,Mixer Grinder,Home Appliance,4,5000,20000,15000,Cash,0.1
O1758,08-12-2029,C1748,AC,Electronics,1,40000,40000,0,Cash,0
O1759,09-12-2029,C1749,Chair,Furniture,2,6000,12000,6000,Credit,0
O1760,10-12-2029,C1750,Laptop,Electronics,1,50000,50000,0,Credit,0.15
O1761,11-12-2029,C1751,Bookshelf Rack,Furniture,5,15000,75000,60000,Cash,0.05
O1762,12-12-2029,C1752,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O1763,13-12-2029,C1753,Sofa,Furniture,4,30000,120000,90000,Cash,0.1
O1764,14-12-2029,C1754,Chair,Furniture,2,6000,12000,6000,Credit,0
O1765,15-12-2029,C1755,Mixer Grinder,Home Appliance,1,5000,5000,0,Credit,0.05
O1766,16-12-2029,C1756,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1767,17-12-2029,C1757,AC,Electronics,3,40000,120000,80000,Cash,0
O1768,18-12-2029,C1758,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0.1
O1769,19-12-2029,C1759,Laptop,Electronics,3,50000,150000,100000,Credit,0
O1770,20-12-2029,C1760,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0.05
O1771,21-12-2029,C1761,Sofa,Furniture,2,30000,60000,30000,Cash,0
O1772,22-12-2029,C1762,Monitor,Electronics,1,12000,12000,0,Cash,0.05
O1773,23-12-2029,C1763,Printer,Electronics,4,8000,32000,24000,Cash,0
O1774,24-12-2029,C1764,Mobile,Electronics,1,20000,20000,0,Cash,0.1
O1775,25-12-2029,C1765,Electric Kettle,Home Appliance,4,1800,7200,5400,Credit,0
O1776,26-12-2029,C1766,AC,Electronics,2,40000,80000,40000,Cash,0.05
O1777,27-12-2029,C1767,Monitor,Electronics,3,12000,36000,24000,Cash,0.1
O1778,28-12-2029,C1768,Chair,Furniture,2,6000,12000,6000,Cash,0
O1779,29-12-2029,C1769, AC,Electronics,1,40000,40000,0,Credit,0
O1780,30-12-2029,C1770,Mixer Grinder,Home Appliance,4,5000,20000,15000,Cash,0.15
O1781,31-12-2029,C1771,Laptop,Electronics,2,50000,100000,50000,Cash,0.05
O1782,01-01-2030,C1772,Sofa,Furniture,1,30000,30000,0,Cash,0
O1783,02-01-2030,C1773,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0.1
O1784,03-01-2030,C1774,Mobile,Electronics,3,20000,60000,40000,Cash,0
O1785,04-01-2030,C1775,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0.05
O1786,05-01-2030,C1776,AC ,Electronics,5,40000,200000,160000,Credit,0
O1787,06-01-2030,C1777,Mobile,Electronics,1,20000,20000,0,Cash,0
O1788,07-01-2030,C1778,Sofa,Furniture,2,30000,60000,30000,Cash,0.1
O1789,08-01-2030,C1779,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1790,09-01-2030,C1780,Chair,Furniture,1,6000,6000,0,Credit,0.05
O1791,10-01-2030,C1781,Mobile,Electronics,1,20000,20000,0,Cash,0
O1792,11-01-2030,C1782,AC,Electronics,4,40000,160000,120000,Cash,0.05
O1793,12-01-2030,C1783,Printer,Electronics,2,8000,16000,8000,Credit,0
O1794,13-01-2030,C1784,Mixer Grinder,Home Appliance,5,5000,25000,20000,Credit,0.1
O1795,14-01-2030,C1785,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O1796,15-01-2030,C1786,Water Purifier,Home Appliance,3,5500,16500,11000,Cash,0.05
O1797,16-01-2030,C1787,Laptop,Electronics,1,50000,50000,0,Cash,0.1
O1798,17-01-2030,C1788,Electric Kettle,Home Appliance,5,1800,9000,7200,Credit,0
O1799,18-01-2030,C1789,Mobile,Electronics,1,20000,20000,0,Cash,0
O1800,19-01-2030,C1790,Table,Furniture,2,25000,50000,25000,Cash,0.15
O1801,20-01-2030,C1791,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0.05
O1802,21-01-2030,C1792,Sofa,Furniture,3,30000,90000,60000,Cash,0
O1803,22-01-2030,C1793,Monitor,Electronics,1,12000,12000,0,Cash,0.1
O1804,23-01-2030,C1794,Chair,Furniture,4,60000,240000,180000,Credit,0
O1805,24-01-2030,C1795,Water Purifier,Home Appliance,2,5500,11000,5500,Cash,0.05
O1806,25-01-2030,C1796,AC,Electronics,1,40000,40000,0,Cash,0
O1807,26-01-2030,C1797,Mobile,Electronics,1,20000,20000,0,Cash,0
O1808,27-01-2030,C1798,Printer,Electronics,3,8000,24000,16000,Credit,0.1
O1809,28-01-2030,C1799,Mixer Grinder,Home Appliance,1,5000,5000,0,Credit,0
O1810,29-01-2030,C1800,Bookshelf Rack,Furniture,4,15000,60000,45000,Cash,0.05
O1811,30-01-2030,C1801,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O1812,31-01-2030,C1802, AC,Electronics,2,40000,80000,40000,Cash,0.05
O1813,01-02-2030,C1803,Sofa,Furniture,1,30000,30000,0,Cash,0
O1814,02-02-2030,C1804,Mobile,Electronics,5,20000,100000,80000,Credit,0.1
O1815,03-02-2030,C1805,Ceiling Fan,Home Appliance,1,25000,25000,0,Credit,0
O1816,04-02-2030,C1806,Chair,Furniture,4,60000,240000,180000,Cash,0.05
O1817,05-02-2030,C1807,Monitor,Electronics,2,12000,24000,12000,Cash,0.1
O1818,06-02-2030,C1808,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0
O1819,07-02-2030,C1809,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O1820,08-02-2030,C1810,Sofa,Furniture,3,30000,90000,60000,Cash,0.15
O1821,09-02-2030,C1811,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0.05
O1822,10-02-2030,C1812,Printer,Electronics,1,8000,8000,0,Cash,0
O1823,11-02-2030,C1813,AC ,Electronics,1,40000,40000,0,Credit,0.1
O1824,12-02-2030,C1814,Monitor,Electronics,2,12000,24000,12000,Cash,0
O1825,13-02-2030,C1815,Laptop,Electronics,1,50000,50000,0,Credit,0.05
O1826,14-02-2030,C1816,Sofa,Furniture,4,30000,120000,90000,Cash,0
O1827,15-02-2030,C1817,Bookshelf Rack,Furniture,1,15000,15000,0,Credit,0
O1828,16-02-2030,C1818,Electric Kettle,Home Appliance,4,1800,7200,5400,Cash,0.1
O1829,17-02-2030,C1819,Mobile,Electronics,2,20000,40000,20000,Cash,0
O1830,18-02-2030,C1820,Laptop,Electronics,1,50000,50000,0,Cash,0.05
O1831,19-02-2030,C1821,Mobile,Electronics,1,20000,20000,0,Credit,0
O1832,20-02-2030,C1822, Mixer Grinder,Home Appliance,4,5000,20000,15000,Cash,0.05
O1833,21-02-2030,C1823, Printer,Electronics,2,8000,16000,8000,Cash,0
O1834,22-02-2030,C1824,Table,Furniture,1,25000,25000,0,Cash,0.1
O1835,23-02-2030,C1825,AC,Electronics,1,40000,40000,0,Cash,0
O1836,24-02-2030,C1826,Sofa,Furniture,3,30000,90000,60000,Cash,0.05
O1837,25-02-2030,C1827,Monitor,Electronics,1,12000,12000,0,Cash,0.1
O1838,26-02-2030,C1828, Chair,Furniture,4,6000,24000,18000,Cash,0
O1839,27-02-2030,C1829,Ceiling Fan,Home Appliance,1,2500,2500,0,Cash,0
O1840,28-02-2030,C1830,Electric Kettle,Home Appliance,2,1800,3600,1800,Cash,0.15
O1841,01-03-2030,C1831,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.05
O1842,02-03-2030,C1832,Printer,Electronics,5,8000,40000,32000,Credit,0
O1843,03-03-2030,C1833,AC,Electronics,1,50000,50000,0,Cash,0.1
O1844,04-03-2030,C1834,Bookshelf Rack,Furniture,4,15000,60000,45000,Credit,0
O1845,05-03-2030,C1835,Water Purifier,Home Appliance,2,5500,11000,5500,Credit,0.05
O1846,06-03-2030,C1836,Mobile,Electronics,1,20000,20000,0,Cash,0
O1847,07-03-2030,C1837,Monitor,Electronics,1,12000,12000,0,Cash,0
O1848,08-03-2030,C1838,Ceiling Fan,Home Appliance,3,25000,75000,50000,Cash,0.1
O1849,09-03-2030,C1839,Sofa,Furniture,1,30000,30000,0,Credit,0
O1850,10-03-2030,C1840,Table,Furniture,3,25000,75000,50000,Cash,0.05
O1851,11-03-2030,C1841,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1852,12-03-2030,C1842,AC,Electronics,2,40000,80000,40000,Cash,0.05
O1853,13-03-2030,C1843,Chair,Furniture,1,6000,6000,0,Cash,0
O1854,14-03-2030,C1844,Laptop,Electronics,4,50000,200000,150000,Cash,0.1
O1855,15-03-2030,C1845,Bookshelf Rack,Furniture,1,15000,15000,0,Credit,0
O1856,16-03-2030,C1846,Electric Kettle,Home Appliance,4,1800,7200,5400,Cash,0.05
O1857,17-03-2030,C1847,Sofa,Furniture,2,30000,60000,30000,Cash,0.1
O1858,18-03-2030,C1848,Chair,Furniture,3,6000,18000,12000,Cash,0
O1859,19-03-2030,C1849,Mixer Grinder,Home Appliance,2,5000,10000,5000,Credit,0
O1860,20-03-2030,C1850,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.15
O1861,21-03-2030,C1851,AC,Electronics,4,40000,160000,120000,Cash,0.05
O1862,22-03-2030,C1852,Ceiling Fan,Home Appliance,2,25000,50000,25000,Cash,0
O1863,23-03-2030,C1853,Laptop,Electronics,1,50000,50000,0,Cash,0.1
O1864,24-03-2030,C1854,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0
O1865,25-03-2030,C1855,Sofa,Furniture,3,30000,90000,60000,Cash,0.05
O1866,26-03-2030,C1856,Monitor,Electronics,1,12000,12000,0,Credit,0
O1867,27-03-2030,C1857,Printer,Electronics,5,8000,40000,32000,Cash,0
O1868,28-03-2030,C1858,Mobile,Electronics,1,20000,20000,0,Cash,0.1
O1869,29-03-2030,C1859,Electric Kettle,Home Appliance,2,1800,3600,1800,Cash,0
O1870,30-03-2030,C1860,AC,Electronics,1,40000,40000,0,Credit,0.05
O1871,31-03-2030,C1861,Monitor,Electronics,1,12000,12000,0,Cash,0
O1872,01-04-2030,C1862,Chair,Furniture,1,6000,6000,0,Cash,0.05
O1873,02-04-2030,C1863, AC,Electronics,4,40000,160000,120000,Cash,0
O1874,03-04-2030,C1864,Mixer Grinder,Home Appliance,2,5000,10000,5000,Cash,0.1
O1875,04-04-2030,C1865,Laptop,Electronics,5,50000,250000,200000,Credit,0
O1876,05-04-2030,C1866,Sofa,Furniture,1,30000,30000,0,Cash,0.05
O1877,06-04-2030,C1867,Bookshelf Rack,Furniture,3,15000,45000,30000,Cash,0.1
O1878,07-04-2030,C1868,Mobile,Electronics,1,20000,20000,0,Cash,0
O1879,08-04-2030,C1869,Electric Kettle,Home Appliance,5,1800,9000,7200,Credit,0
O1880,09-04-2030,C1870,AC ,Electronics,1,40000,40000,0,Cash,0.15
O1881,10-04-2030,C1871,Mobile,Electronics,2,20000,40000,20000,Cash,0.05
O1882,11-04-2030,C1872,Sofa,Furniture,1,30000,30000,0,Cash,0
O1883,12-04-2030,C1873,Mixer Grinder,Home Appliance,3,5000,15000,10000,Cash,0.1
O1884,13-04-2030,C1874,Chair,Furniture,1,6000,6000,0,Cash,0
O1885,14-04-2030,C1875,Mobile,Electronics,4,20000,80000,60000,Credit,0.05
O1886,15-04-2030,C1876,AC,Electronics,2,40000,80000,40000,Credit,0
O1887,16-04-2030,C1877,Printer,Electronics,1,8000,8000,0,Cash,0
O1888,17-04-2030,C1878,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.1
O1889,18-04-2030,C1879,Bookshelf Rack,Furniture,3,15000,45000,30000,Credit,0
O1890,19-04-2030,C1880,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0.05
O1891,20-04-2030,C1881,Laptop,Electronics,4,50000,200000,150000,Cash,0
O1892,21-04-2030,C1882,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0.05
O1893,22-04-2030,C1883,Mobile,Electronics,2,20000,40000,20000,Cash,0
O1894,23-04-2030,C1884,Table,Furniture,1,25000,25000,0,Cash,0.1
O1895,24-04-2030,C1885,Ceiling Fan,Home Appliance,5,25000,125000,100000,Cash,0
O1896,25-04-2030,C1886,Sofa,Furniture,1,30000,30000,0,Cash,0.05
O1897,26-04-2030,C1887,Monitor,Electronics,4,12000,48000,36000,Cash,0.1
O1898,27-04-2030,C1888,Chair,Furniture,2,60000,120000,60000,Credit,0
O1899,28-04-2030,C1889,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0
O1900,29-04-2030,C1890,AC,Electronics,1,40000,40000,0,Cash,0.15
O1901,30-04-2030,C1891,Mobile,Electronics,3,20000,60000,40000,Cash,0.05
O1902,01-05-2030,C1892,Printer,Electronics,1,8000,8000,0,Cash,0
O1903,02-05-2030,C1893,Mixer Grinder,Home Appliance,1,5000,5000,0,Credit,0.1
O1904,03-05-2030,C1894,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O1905,04-05-2030,C1895,Electric Kettle,Home Appliance,2,1800,3600,1800,Cash,0.05
O1906,05-05-2030,C1896, AC,Electronics,1,40000,40000,0,Cash,0
O1907,06-05-2030,C1897,Sofa,Furniture,4,30000,120000,90000,Cash,0
O1908,07-05-2030,C1898,Mobile,Electronics,1,20000,20000,0,Credit,0.1
O1909,08-05-2030,C1899,Ceiling Fan,Home Appliance,4,25000,100000,75000,Credit,0
O1910,09-05-2030,C1900,Chair,Furniture,2,60000,120000,60000,Cash,0.05
O1911,10-05-2030,C1901,Monitor,Electronics,1,12000,12000,0,Cash,0
O1912,11-05-2030,C1902,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0.05
O1913,12-05-2030,C1903,Bookshelf Rack,Furniture,3,15000,45000,30000,Cash,0
O1914,13-05-2030,C1904,Sofa,Furniture,1,30000,30000,0,Cash,0.1
O1915,14-05-2030,C1905,Ceiling Fan,Home Appliance,5,25000,125000,100000,Cash,0
O1916,15-05-2030,C1906,Printer,Electronics,1,8000,8000,0,Cash,0.15
O1917,16-05-2030,C1907,AC ,Electronics,2,40000,80000,40000,Credit,0.05
O1918,17-05-2030,C1908,Laptop,Electronics,1,50000,50000,0,Cash,0.05
O1919,18-05-2030,C1909,Mobile,Electronics,1,20000,20000,0,Credit,0.1
O1920,19-05-2030,C1910, Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1921,20-05-2030,C1911, Printer,Electronics,4,8000,32000,24000,Credit,0
O1922,21-05-2030,C1912,Table,Furniture,2,25000,50000,25000,Cash,0.15
O1923,22-05-2030,C1913,AC,Electronics,1,40000,40000,0,Cash,0.05
O1924,23-05-2030,C1914,Sofa,Furniture,1,30000,30000,0,Cash,0
O1925,24-05-2030,C1915,Monitor,Electronics,3,12000,36000,24000,Credit,0.1
O1926,25-05-2030,C1916, Chair,Furniture,1,6000,6000,0,Cash,0
O1927,26-05-2030,C1917,Ceiling Fan,Home Appliance,4,2500,10000,7500,Cash,0.05
O1928,27-05-2030,C1918,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O1929,28-05-2030,C1919,Mixer Grinder,Home Appliance,2,5000,10000,5000,Cash,0
O1930,29-05-2030,C1920,Printer,Electronics,1,8000,8000,0,Cash,0.1
O1931,30-05-2030,C1921,AC,Electronics,5,50000,250000,200000,Cash,0
O1932,31-05-2030,C1922,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0.05
O1933,01-06-2030,C1923,Water Purifier,Home Appliance,4,5500,22000,16500,Cash,0
O1934,02-06-2030,C1924,Mobile,Electronics,2,20000,40000,20000,Cash,0.05
O1935,03-06-2030,C1925,Monitor,Electronics,1,12000,12000,0,Cash,0
O1936,04-06-2030,C1926,Ceiling Fan,Home Appliance,1,25000,25000,0,Credit,0.1
O1937,05-06-2030,C1927,Sofa,Furniture,3,30000,90000,60000,Cash,0
O1938,06-06-2030,C1928,Table,Furniture,1,25000,25000,0,Credit,0.05
O1939,07-06-2030,C1929,AC,Electronics,3,50000,150000,100000,Credit,0.1
O1940,08-06-2030,C1930,Laptop,Electronics,1,50000,50000,0,Cash,0.15
O1941,09-06-2030,C1931,Mobile,Electronics,2,20000,40000,20000,Cash,0.05
O1942,10-06-2030,C1932, Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1943,11-06-2030,C1933, Printer,Electronics,4,8000,32000,24000,Credit,0.1
O1944,12-06-2030,C1934,Table,Furniture,1,25000,25000,0,Cash,0
O1945,13-06-2030,C1935,AC,Electronics,4,40000,160000,120000,Cash,0.05
