Order_id,Product Name,Category,Region,Quantity,Sales,Profit,Order Date,,
O1301,Smartphone,Electronics,West,7,5978,1791.25,06-03-2023,,
O1302,Headphones,Accessories,West,7,8050,2129.97,06-03-2023,,
O1303,Monitor,Accessories,East,7,4648,1240.98,06-03-2023,,
O1304,Smartphone,Electronics,North,3,1119,108.68,07-03-2023,,
O1305,Printer,Office,South,9,2178,382.67,07-03-2023,,
O1306,Laptop,Electronics,East,1,918,180.31,07-03-2023,,
O1307,Smartphone,Electronics,East,9,6903,837.35,07-03-2023,,
O1308,Keyboard,Accessories,North,5,4855,534.23,07-03-2023,,
O1309,Camera,Electronics,South,2,2158,483.94,08-03-2023,,
O1310,Mouse,Accessories,North,7,4550,1077.8,08-03-2023,,
O1311,Tablet,Electronics,West,4,3592,249.54,08-03-2023,,
O1312,Tablet,Electronics,South,8,3488,943.25,09-03-2023,,
O1313,Monitor,Accessories,North,2,1214,163.8,10-03-2023,,
O1314,Mouse,Accessories,West,9,7200,1469.23,10-03-2023,,
O1315,Laptop,Electronics,East,8,1808,339.31,10-03-2023,,
O1316,Camera,Electronics,West,9,7083,560.88,10-03-2023,,
O1317,Monitor,Accessories,East,4,1060,260.21,11-03-2023,,
O1318,Smartwatch,Electronics,South,9,7182,461.61,11-03-2023,,
O1319,Smartphone,Electronics,West,6,5532,552.74,12-03-2023,,
O1320,Headphones,Accessories,South,8,1800,326.03,12-03-2023,,
O1321,Headphones,Accessories,South,1,351,32.61,13-03-2023,,
O1322,Smartwatch,Electronics,West,2,1200,191.43,13-03-2023,,
O1323,Tablet,Electronics,South,9,1593,322.46,13-03-2023,,
O1324,Monitor,Accessories,East,3,2580,448.02,13-03-2023,,
O1325,Keyboard,Accessories,East,6,6780,1794.97,13-03-2023,,
O1326,Smartphone,Electronics,South,2,1298,204.08,14-03-2023,,
O1327,Smartwatch,Electronics,South,7,4585,383.97,14-03-2023,,
O1328,Tablet,Electronics,North,1,516,70.53,14-03-2023,,
O1329,Tablet,Electronics,West,4,1780,420.28,14-03-2023,,
O1330,Keyboard,Accessories,North,5,365,94.05,14-03-2023,,
O1331,Tablet,Electronics,South,8,3896,735.66,15-03-2023,,
O1332,Laptop,Electronics,South,1,636,169.24,15-03-2023,,
O1333,Monitor,Accessories,East,7,637,87.86,15-03-2023,,
O1334,Keyboard,Accessories,South,3,1302,180.82,15-03-2023,,
O1335,Smartphone,Electronics,West,1,719,40.42,16-03-2023,,
O1336,Camera,Electronics,West,6,5106,1341.93,17-03-2023,,
O1337,Mouse,Accessories,West,3,1215,129.8,17-03-2023,,
O1338,Camera,Electronics,East,9,1791,187.28,17-03-2023,,
O1339,Printer,Office,East,9,6255,452.46,17-03-2023,,
O1340,Printer,Office,East,5,4165,1012.37,17-03-2023,,
O1341,Monitor,Accessories,South,5,5990,1192.11,17-03-2023,,
O1342,Tablet,Electronics,South,1,847,142.74,17-03-2023,,
O1343,Camera,Electronics,East,8,688,131.26,17-03-2023,,
O1344,Tablet,Electronics,East,2,1188,286.38,18-03-2023,,
O1345,Camera,Electronics,North,7,3101,926.09,18-03-2023,,
O1346,Headphones,Accessories,West,9,8703,1562.88,18-03-2023,,
O1347,Printer,Office,West,9,9324,2416.93,19-03-2023,,
O1348,Laptop,Electronics,North,1,749,68.17,19-03-2023,,
O1349,Smartwatch,Electronics,West,4,3224,871.53,19-03-2023,,
O1350,Monitor,Accessories,South,3,459,40.96,19-03-2023,,
O1351,Smartwatch,Electronics,East,7,5726,976.14,20-03-2023,,
O1352,Keyboard,Accessories,West,4,616,175.75,21-03-2023,,
O1353,Laptop,Electronics,North,2,1584,406.25,21-03-2023,,
O1354,Laptop,Electronics,East,5,3205,368.41,21-03-2023,,
O1355,Printer,Office,East,1,958,186.76,21-03-2023,,
O1356,Laptop,Electronics,East,9,5139,1315.93,22-03-2023,,
O1357,Smartphone,Electronics,West,5,3795,239.15,22-03-2023,,
O1358,Camera,Electronics,East,2,810,229.33,23-03-2023,,
O1359,Camera,Electronics,South,6,5106,1500.2,23-03-2023,,
O1360,Monitor,Accessories,West,2,798,79.25,23-03-2023,,
O1361,Laptop,Electronics,West,5,3165,895.33,23-03-2023,,
O1362,Tablet,Electronics,East,5,5935,875.84,23-03-2023,,
O1363,Keyboard,Accessories,South,4,3352,663.15,24-03-2023,,
O1364,Smartphone,Electronics,West,9,8343,821,24-03-2023,,
O1365,Monitor,Accessories,East,4,2604,411.38,24-03-2023,,
O1366,Headphones,Accessories,West,1,526,108.88,24-03-2023,,
O1367,Monitor,Accessories,West,9,5220,1324.01,25-03-2023,,
O1368,Printer,Office,North,9,1737,152.98,25-03-2023,,
O1369,Mouse,Accessories,West,6,3186,841.04,25-03-2023,,
O1370,Smartphone,Electronics,West,6,7014,1202.25,25-03-2023,,
O1371,Mouse,Accessories,South,9,3411,444.87,26-03-2023,,
O1372,Monitor,Accessories,East,1,513,87.58,26-03-2023,,
O1373,Smartphone,Electronics,West,1,1104,277.85,26-03-2023,,
O1374,Smartphone,Electronics,East,9,2718,271.51,26-03-2023,,
O1375,Headphones,Accessories,North,6,1662,416.3,26-03-2023,,
O1376,Mouse,Accessories,West,5,1700,360.59,28-03-2023,,
O1377,Tablet,Electronics,South,4,2932,597.65,28-03-2023,,
O1378,Mouse,Accessories,North,4,3604,971.14,29-03-2023,,
O1379,Camera,Electronics,West,4,4596,553.58,29-03-2023,,
O1380,Smartwatch,Electronics,East,6,930,68.24,29-03-2023,,
O1381,Tablet,Electronics,North,3,2790,470.93,29-03-2023,,
O1382,Smartphone,Electronics,North,6,4596,1162.75,29-03-2023,,
O1383,Keyboard,Accessories,South,1,962,260.28,29-03-2023,,
O1384,Smartphone,Electronics,North,1,92,14.88,30-03-2023,,
O1385,Keyboard,Accessories,North,5,1130,254.99,30-03-2023,,
O1386,Headphones,Accessories,East,6,6024,1706.41,30-03-2023,,
O1387,Printer,Office,South,1,879,135,30-03-2023,,
O1388,Monitor,Accessories,East,8,2384,444.98,30-03-2023,,
O1389,Camera,Electronics,South,4,4644,277.26,31-03-2023,,
O1390,Keyboard,Accessories,East,1,607,79.78,31-03-2023,,
O1391,Mouse,Accessories,South,7,770,129.11,31-03-2023,,
O1392,Keyboard,Accessories,South,1,711,158.89,01-04-2023,,
O1393,Keyboard,Accessories,South,2,1088,235.83,01-04-2023,,
O1394,Laptop,Electronics,East,7,4704,513.14,02-04-2023,,
O1395,Laptop,Electronics,East,5,660,90.86,02-04-2023,,
O1396,Headphones,Accessories,South,5,4680,516.26,02-04-2023,,
O1397,Camera,Electronics,East,7,6797,665.29,02-04-2023,,
O1398,Mouse,Accessories,North,9,558,38.86,02-04-2023,,
O1399,Monitor,Accessories,East,4,4496,1115.75,03-04-2023,,
O1400,Keyboard,Accessories,South,1,713,62.78,05-04-2023,,
O1401,Camera,Electronics,East,2,1310,212.43,05-04-2023,,
O1402,Keyboard,Accessories,West,9,2853,564.05,05-04-2023,,
O1403,Camera,Electronics,South,2,2324,516.06,05-04-2023,,
O1404,Laptop,Electronics,North,1,330,53.42,05-04-2023,,
O1405,Camera,Electronics,South,3,588,100.52,06-04-2023,,
O1406,Smartphone,Electronics,East,1,63,11.91,06-04-2023,,
O1407,Tablet,Electronics,East,7,847,147.71,06-04-2023,,
O1408,Printer,Office,East,1,1037,56.89,07-04-2023,,
O1409,Mouse,Accessories,North,1,373,72.17,07-04-2023,,
O1410,Laptop,Electronics,North,1,1176,157.47,07-04-2023,,
O1411,Smartphone,Electronics,East,3,2139,422.52,08-04-2023,,
O1412,Monitor,Accessories,West,9,4140,301.12,09-04-2023,,
O1413,Laptop,Electronics,North,1,1038,63.23,09-04-2023,,
O1414,Monitor,Accessories,East,8,2024,203.11,09-04-2023,,
O1415,Smartwatch,Electronics,South,6,6624,1136.09,09-04-2023,,
O1416,Smartwatch,Electronics,East,7,5019,1154.79,09-04-2023,,
O1417,Smartphone,Electronics,East,5,750,207.77,10-04-2023,,
O1418,Camera,Electronics,North,7,6461,1455.36,10-04-2023,,
O1419,Tablet,Electronics,West,6,2946,208.01,10-04-2023,,
O1420,Monitor,Accessories,South,1,618,81.04,11-04-2023,,
O1421,Printer,Office,South,2,1774,322.49,11-04-2023,,
O1422,Camera,Electronics,East,9,8586,700.37,11-04-2023,,
O1423,Laptop,Electronics,South,5,2000,232.41,11-04-2023,,
O1424,Mouse,Accessories,East,1,849,205.88,11-04-2023,,
O1425,Mouse,Accessories,East,6,3186,374.63,11-04-2023,,
O1426,Monitor,Accessories,South,4,2536,495.13,12-04-2023,,
O1427,Smartwatch,Electronics,South,2,1306,228.41,12-04-2023,,
O1428,Tablet,Electronics,East,3,2508,631.85,13-04-2023,,
O1429,Tablet,Electronics,North,8,1048,107.56,13-04-2023,,
O1430,Keyboard,Accessories,East,4,1516,256.96,13-04-2023,,
O1431,Smartphone,Electronics,West,9,10458,1835.21,13-04-2023,,
O1432,Headphones,Accessories,East,9,2754,259.16,15-04-2023,,
O1433,Printer,Office,West,4,3432,364.27,15-04-2023,,
O1434,Monitor,Accessories,South,2,1234,257.89,16-04-2023,,
O1435,Monitor,Accessories,East,1,847,146.25,16-04-2023,,
O1436,Keyboard,Accessories,South,7,7672,896.11,16-04-2023,,
O1437,Monitor,Accessories,North,9,7596,1454.15,16-04-2023,,
O1438,Keyboard,Accessories,East,7,7252,1357.27,16-04-2023,,
O1439,Smartwatch,Electronics,West,6,732,136.59,16-04-2023,,
O1440,Smartphone,Electronics,West,1,173,20.96,16-04-2023,,
O1441,Camera,Electronics,North,3,2805,749.5,17-04-2023,,
O1442,Smartphone,Electronics,West,8,7048,391.96,18-04-2023,,
O1443,Mouse,Accessories,East,6,4698,1020.11,18-04-2023,,
O1444,Smartwatch,Electronics,South,1,565,148.79,19-04-2023,,
O1445,Monitor,Accessories,North,1,672,198.75,19-04-2023,,
O1446,Camera,Electronics,South,6,2604,566.34,19-04-2023,,
O1447,Tablet,Electronics,West,6,5124,501.5,20-04-2023,,
O1448,Smartwatch,Electronics,West,5,2455,714.35,20-04-2023,,
O1449,Printer,Office,North,2,1796,225.15,20-04-2023,,
O1450,Laptop,Electronics,South,1,288,61.85,20-04-2023,,
O1451,Laptop,Electronics,North,5,2160,553.41,20-04-2023,,
O1452,Tablet,Electronics,West,1,105,27.36,20-04-2023,,
O1453,Monitor,Accessories,South,9,7578,1596.64,20-04-2023,,
O1454,Headphones,Accessories,South,1,365,50.1,21-04-2023,,
O1455,Camera,Electronics,West,8,3752,537.98,21-04-2023,,
O1456,Keyboard,Accessories,North,2,1384,316.21,21-04-2023,,
O1457,Smartphone,Electronics,West,5,475,76.22,21-04-2023,,
O1458,Printer,Office,West,4,1116,242.31,22-04-2023,,
O1459,Smartphone,Electronics,West,1,137,39.35,23-04-2023,,
O1460,Headphones,Accessories,South,6,738,158.96,23-04-2023,,
O1461,Camera,Electronics,West,3,1821,543.01,24-04-2023,,
O1462,Keyboard,Accessories,West,7,3654,670.16,24-04-2023,,
O1463,Keyboard,Accessories,East,6,2592,404.89,25-04-2023,,
O1464,Camera,Electronics,East,6,996,225.75,25-04-2023,,
O1465,Mouse,Accessories,North,1,693,62.75,25-04-2023,,
O1466,Keyboard,Accessories,East,3,513,48.23,25-04-2023,,
O1467,Smartwatch,Electronics,East,8,5736,937.62,25-04-2023,,
O1468,Mouse,Accessories,East,2,1458,208.93,25-04-2023,,
O1469,Smartphone,Electronics,East,8,5496,1104.93,26-04-2023,,
O1470,Tablet,Electronics,North,3,3183,358.87,26-04-2023,,
O1471,Headphones,Accessories,East,6,3990,975.5,26-04-2023,,
O1472,Smartphone,Electronics,West,2,582,76.45,26-04-2023,,
O1473,Printer,Office,South,5,3340,845.53,26-04-2023,,
O1474,Monitor,Accessories,West,1,890,59.1,27-04-2023,,
O1475,Printer,Office,East,6,4890,689.01,27-04-2023,,
O1476,Keyboard,Accessories,East,3,2625,349.61,28-04-2023,,
O1477,Smartwatch,Electronics,North,4,1440,200.09,28-04-2023,,
O1478,Headphones,Accessories,North,5,505,93.85,28-04-2023,,
O1479,Laptop,Electronics,North,8,8192,1822.87,29-04-2023,,
O1480,Keyboard,Accessories,East,3,1920,144.3,29-04-2023,,
O1481,Smartwatch,Electronics,West,8,8768,1065.8,30-04-2023,,
O1482,Mouse,Accessories,North,1,1140,117.05,30-04-2023,,
O1483,Laptop,Electronics,North,4,952,264.61,01-05-2023,,
O1484,Smartphone,Electronics,North,1,225,51.07,02-05-2023,,
O1485,Printer,Office,South,4,1304,336.95,02-05-2023,,
O1486,Camera,Electronics,East,3,1029,206.83,02-05-2023,,
O1487,Printer,Office,South,3,3402,442.67,02-05-2023,,
O1488,Laptop,Electronics,North,9,8460,1201.94,03-05-2023,,
O1489,Monitor,Accessories,North,1,104,26.86,03-05-2023,,
O1490,Monitor,Accessories,West,9,10665,1595.08,03-05-2023,,
O1491,Smartwatch,Electronics,East,8,984,183.07,04-05-2023,,
O1492,Smartphone,Electronics,North,4,2064,359.3,04-05-2023,,
O1493,Laptop,Electronics,North,2,594,172.47,04-05-2023,,
O1494,Printer,Office,South,8,6016,898.33,04-05-2023,,
O1495,Smartphone,Electronics,North,8,2864,195.16,04-05-2023,,
O1496,Tablet,Electronics,North,4,724,186.95,05-05-2023,,
O1497,Mouse,Accessories,East,6,4098,1174.46,05-05-2023,,
O1498,Monitor,Accessories,North,1,338,32.61,05-05-2023,,
O1499,Printer,Office,West,8,9280,1596.88,05-05-2023,,
O1500,Smartwatch,Electronics,East,1,890,57.04,06-05-2023,,
O1501,Tablet,Electronics,South,2,1790,442.75,06-05-2023,,
O1502,Tablet,Electronics,North,9,8523,978.97,07-05-2023,,
O1503,Headphones,Accessories,West,9,7776,677.74,07-05-2023,,
O1504,Mouse,Accessories,North,7,3031,417.5,07-05-2023,,
O1505,Camera,Electronics,South,9,4698,1262.47,07-05-2023,,
O1506,Keyboard,Accessories,West,9,4851,1408.41,07-05-2023,,
O1507,Camera,Electronics,East,6,4542,1169.16,08-05-2023,,
O1508,Headphones,Accessories,North,2,978,210.75,08-05-2023,,
O1509,Mouse,Accessories,South,9,9378,1740.97,08-05-2023,,
O1510,Smartwatch,Electronics,North,8,9464,2043.73,09-05-2023,,
O1511,Printer,Office,West,8,1720,401.26,09-05-2023,,
O1512,Keyboard,Accessories,West,8,4752,1124.22,09-05-2023,,
O1513,Keyboard,Accessories,South,4,584,127.28,09-05-2023,,
O1514,Camera,Electronics,North,9,4554,1031.09,09-05-2023,,
O1515,Tablet,Electronics,South,2,2392,483.39,10-05-2023,,
O1516,Camera,Electronics,South,7,3962,916.13,10-05-2023,,
O1517,Laptop,Electronics,North,3,1308,141.04,10-05-2023,,
O1518,Printer,Office,South,8,5912,1153.18,10-05-2023,,
O1519,Camera,Electronics,South,7,5831,1416.31,11-05-2023,,
O1520,Camera,Electronics,West,7,5572,690.68,11-05-2023,,
O1521,Monitor,Accessories,North,6,5214,1093.04,12-05-2023,,
O1522,Mouse,Accessories,East,9,6705,1283.78,12-05-2023,,
O1523,Headphones,Accessories,North,1,426,93.83,13-05-2023,,
O1524,Smartphone,Electronics,West,2,2204,523.82,13-05-2023,,
O1525,Smartphone,Electronics,North,3,2652,161.67,14-05-2023,,
O1526,Printer,Office,South,6,3132,919.52,14-05-2023,,
O1527,Printer,Office,West,5,1830,437.35,14-05-2023,,
O1528,Laptop,Electronics,East,9,2763,676.25,14-05-2023,,
O1529,Monitor,Accessories,North,8,9056,2281.97,14-05-2023,,
O1530,Camera,Electronics,North,7,5439,1416.62,14-05-2023,,
O1531,Camera,Electronics,South,6,828,47.91,15-05-2023,,
O1532,Smartwatch,Electronics,East,5,1910,463.07,15-05-2023,,
O1533,Tablet,Electronics,North,2,1874,333.86,15-05-2023,,
O1534,Mouse,Accessories,East,1,1032,291.41,15-05-2023,,
O1535,Keyboard,Accessories,East,3,3264,556.86,16-05-2023,,
O1536,Smartphone,Electronics,West,1,877,110.99,16-05-2023,,
O1537,Camera,Electronics,North,3,924,183.18,17-05-2023,,
O1538,Camera,Electronics,West,3,417,114.42,17-05-2023,,
O1539,Laptop,Electronics,West,5,2670,155.89,17-05-2023,,
O1540,Keyboard,Accessories,South,7,2716,512.09,18-05-2023,,
O1541,Headphones,Accessories,West,9,10134,1334.37,18-05-2023,,
O1542,Monitor,Accessories,North,5,5500,1230.98,18-05-2023,,
O1543,Tablet,Electronics,East,6,6228,1756.82,18-05-2023,,
O1544,Laptop,Electronics,West,7,1092,274.77,19-05-2023,,
O1545,Monitor,Accessories,West,5,3255,332.54,19-05-2023,,
O1546,Tablet,Electronics,West,5,5645,1320.86,19-05-2023,,
O1547,Smartphone,Electronics,North,9,7578,466.87,19-05-2023,,
O1548,Keyboard,Accessories,South,9,6282,1594.61,19-05-2023,,
O1549,Laptop,Electronics,South,6,2364,639.29,19-05-2023,,
O1550,Keyboard,Accessories,North,8,6880,1570.91,20-05-2023,,
O1551,Smartphone,Electronics,East,6,3288,249.02,21-05-2023,,
O1552,Monitor,Accessories,East,6,5292,659.58,21-05-2023,,
O1553,Printer,Office,North,3,3522,883.41,21-05-2023,,
O1554,Smartwatch,Electronics,West,2,1518,87.6,21-05-2023,,
O1555,Tablet,Electronics,North,7,2457,690.55,21-05-2023,,
O1556,Headphones,Accessories,West,1,309,62.08,22-05-2023,,
O1557,Monitor,Accessories,North,6,6192,717.46,22-05-2023,,
O1558,Camera,Electronics,East,5,4235,747.96,23-05-2023,,
O1559,Smartwatch,Electronics,North,9,7128,457.11,23-05-2023,,
O1560,Tablet,Electronics,North,5,5660,641.69,24-05-2023,,
O1561,Smartphone,Electronics,South,1,787,120.38,24-05-2023,,
O1562,Mouse,Accessories,West,3,375,107.26,24-05-2023,,
O1563,Camera,Electronics,South,4,296,44.79,25-05-2023,,
O1564,Keyboard,Accessories,East,6,6372,570.75,25-05-2023,,
O1565,Mouse,Accessories,West,6,2214,322.73,25-05-2023,,
O1566,Headphones,Accessories,South,6,2640,734.44,26-05-2023,,
O1567,Camera,Electronics,South,7,2240,580.47,26-05-2023,,
O1568,Smartwatch,Electronics,East,7,6258,1347.74,26-05-2023,,
O1569,Printer,Office,West,8,3816,574.57,26-05-2023,,
O1570,Smartwatch,Electronics,South,2,390,115.48,26-05-2023,,
O1571,Tablet,Electronics,South,7,630,83.28,26-05-2023,,
O1572,Smartphone,Electronics,South,4,3868,819.26,27-05-2023,,
O1573,Monitor,Accessories,North,1,777,211.31,27-05-2023,,
O1574,Monitor,Accessories,North,3,1347,196.59,27-05-2023,,
O1575,Laptop,Electronics,East,9,7272,500.32,29-05-2023,,
O1576,Printer,Office,North,6,5724,857.33,29-05-2023,,
O1577,Headphones,Accessories,West,3,312,74.8,29-05-2023,,
O1578,Laptop,Electronics,East,3,1947,239.63,30-05-2023,,
O1579,Tablet,Electronics,North,6,1128,207.97,31-05-2023,,
O1580,Laptop,Electronics,East,9,4158,672.32,31-05-2023,,
O1581,Keyboard,Accessories,East,6,2670,782.28,31-05-2023,,
O1582,Headphones,Accessories,East,1,85,17.71,31-05-2023,,
O1583,Mouse,Accessories,East,8,4136,1056.54,31-05-2023,,
O1584,Tablet,Electronics,North,6,4332,348.61,01-06-2023,,
O1585,Monitor,Accessories,North,8,1600,305.3,01-06-2023,,
O1586,Tablet,Electronics,East,7,5075,471.21,02-06-2023,,
O1587,Tablet,Electronics,South,6,4152,1065.46,02-06-2023,,
O1588,Printer,Office,East,7,5635,1665.01,02-06-2023,,
O1589,Smartwatch,Electronics,East,3,3108,220.97,02-06-2023,,
O1590,Smartwatch,Electronics,South,7,4270,1197.44,03-06-2023,,
O1591,Monitor,Accessories,West,5,1350,321.9,03-06-2023,,
O1592,Keyboard,Accessories,East,3,330,81.86,03-06-2023,,
O1593,Camera,Electronics,South,6,4260,504.82,04-06-2023,,
O1594,Headphones,Accessories,North,3,2712,751.52,04-06-2023,,
O1595,Smartphone,Electronics,West,1,328,46.23,04-06-2023,,
O1596,Smartphone,Electronics,West,8,7776,498.6,04-06-2023,,
O1597,Laptop,Electronics,East,4,2896,522.82,04-06-2023,,
O1598,Tablet,Electronics,North,2,1902,388.83,04-06-2023,,
O1599,Smartwatch,Electronics,North,7,3255,814.85,05-06-2023,,
O1600,Keyboard,Accessories,North,3,633,162.4,06-06-2023,,
O1601,Tablet,Electronics,East,7,6209,402.78,06-06-2023,,
O1602,Smartwatch,Electronics,East,9,4698,1167.9,06-06-2023,,
O1603,Smartphone,Electronics,West,8,7424,1878.07,06-06-2023,,
O1604,Printer,Office,East,1,498,58.3,06-06-2023,,
O1605,Headphones,Accessories,East,1,111,27.91,07-06-2023,,
O1606,Laptop,Electronics,North,8,7520,1201.4,07-06-2023,,
O1607,Camera,Electronics,South,1,182,30.97,07-06-2023,,
O1608,Mouse,Accessories,West,5,5890,309,08-06-2023,,
O1609,Laptop,Electronics,South,4,3244,357.55,08-06-2023,,
O1610,Smartphone,Electronics,South,7,5229,1058.26,08-06-2023,,
O1611,Smartwatch,Electronics,North,9,5202,1271.47,08-06-2023,,
O1612,Keyboard,Accessories,West,3,438,67.43,08-06-2023,,
O1613,Keyboard,Accessories,East,6,6900,1109.73,09-06-2023,,
O1614,Tablet,Electronics,East,3,369,36.07,09-06-2023,,
O1615,Laptop,Electronics,West,4,4140,1229.85,09-06-2023,,
O1616,Printer,Office,South,3,1086,188.65,09-06-2023,,
O1617,Mouse,Accessories,South,2,2134,269.53,10-06-2023,,
O1618,Laptop,Electronics,North,6,5310,637.81,10-06-2023,,
O1619,Headphones,Accessories,East,6,2748,682.8,10-06-2023,,
O1620,Printer,Office,South,9,3357,405.61,10-06-2023,,
O1621,Smartwatch,Electronics,West,9,10206,592.77,11-06-2023,,
O1622,Smartphone,Electronics,South,6,2970,425.9,11-06-2023,,
O1623,Mouse,Accessories,West,4,1208,351.47,11-06-2023,,
O1624,Smartwatch,Electronics,South,3,945,135.59,11-06-2023,,
O1625,Monitor,Accessories,East,8,7040,996.02,12-06-2023,,
O1626,Smartphone,Electronics,West,4,3684,1009.1,12-06-2023,,
O1627,Headphones,Accessories,East,2,1262,190.02,13-06-2023,,
O1628,Mouse,Accessories,South,3,3504,807.65,13-06-2023,,
O1629,Printer,Office,East,6,4464,1122.37,13-06-2023,,
O1630,Laptop,Electronics,East,4,1324,227.2,13-06-2023,,
O1631,Camera,Electronics,East,6,4140,451.27,14-06-2023,,
O1632,Mouse,Accessories,West,8,2384,120.28,14-06-2023,,
O1633,Laptop,Electronics,West,8,4624,1313.36,14-06-2023,,
O1634,Smartwatch,Electronics,West,6,4812,662.54,14-06-2023,,
O1635,Tablet,Electronics,North,6,5640,856.44,15-06-2023,,
O1636,Smartwatch,Electronics,West,5,1840,307.09,16-06-2023,,
O1637,Keyboard,Accessories,North,7,8071,435.51,17-06-2023,,
O1638,Keyboard,Accessories,North,3,2400,297.07,17-06-2023,,
O1639,Smartwatch,Electronics,East,6,3570,265.62,17-06-2023,,
O1640,Laptop,Electronics,East,3,1758,245.92,17-06-2023,,
O1641,Monitor,Accessories,North,4,3072,394.2,17-06-2023,,
O1642,Mouse,Accessories,South,5,2185,136.1,18-06-2023,,
O1643,Smartphone,Electronics,North,8,7664,1251.65,19-06-2023,,
O1644,Headphones,Accessories,West,5,1710,338.1,20-06-2023,,
O1645,Printer,Office,South,2,1878,386.28,20-06-2023,,
O1646,Tablet,Electronics,South,1,569,141.33,20-06-2023,,
O1647,Smartwatch,Electronics,West,3,1488,296.36,20-06-2023,,
O1648,Mouse,Accessories,West,9,9918,1956.17,20-06-2023,,
